title,news,img-url,category,summery,opinion 
Pakistan reaches ‘agreement in principle’ with IMF over bailout,"ISLAMABAD: Pakistan has reached an “agreement in principle” with the International Monetary Fund (IMF) over a bailout program and expects to formally secure a rescue package later this month, a Pakistani minister said on Monday. The long-delayed rescue package would be Pakistan’s 13th IMF bailout program since the late 1980s and comes at a time of worsening economic outlook for the South Asian nation of 208 million people. Earlier this month, Finance Minister Asad Umar visited Washington for meetings with the IMF, which on Monday called the talks “constructive discussions”. Muhammad Azhar, state minister for revenue, tweeted that an “agreement in principle has been reached on all outstanding issues with IMF” during Umar’s trip. “Technical details and formalities will now be finalised during the IMF’s staff level visit to Pakistan later this month,” Azhar added. The IMF said on Monday its mission team will be visiting Islamabad before the end of April. Pakistan’s central bank last month lowered growth forecasts and raised interest rates at a time when inflation is at a five-year high. The rupee currency has also lost about 35 percent since December 2017. The bailout has been delayed since last year as Pakistani officials have said they worry conditions attached to the proposed IMF loans could hurt economic growth. Analysts have been expecting the package to be concluded this month but say the contours of any proposed assistance program are unclear. “There are questions if there will be any further devaluations, how much interest rates will be hiked, what taxation measures are expected of Pakistan, and will there be any further increase in electricity or gas prices?” said Saad Hashemy, Chief Economist for Pakistani brokerage house Topline Securities. The government of Prime Minister Imran Khan, who took power in August, has obtained temporary relief from close allies such as China and Saudi Arabia with short-term loans worth more than $10 billion to buffer foreign currency reserves and ease pressures on the country’s current account. But analysts have called an IMF bailout inevitable, with Pakistan also facing an increasing fiscal crunch ahead of the annual budget spending review for the next financial year starting July 1. Khan’s government is facing increasing public anger over rising utility prices, many of which have been subsidized by successive cash-strapped governments. Inflation was over 9.4 percent in March, its highest since November 2013, with strong increases in food and energy, the two most sensitive items for most consumers. The central bank forecasts growth at 3.5 to 4 percent in the 12 months to end-June, well short of a government target of 6.2 percent. The IMF paints a gloomier picture, predicting Pakistani growth of 2.9 percent in 2019 and 2.8 percent the following year. REUTERS. ",https://www.newsone.tv/wp-content/uploads/2017/04/IMF.jpg,Business,The bailout has been delayed since last year as Pakistani officials have said they worry conditions attached to the proposed IMF loans could hurt economic growth.,positive
Pakistan now out of crisis phase: Umar,"ISLAMABAD: Federal Finance Minister Asad Umar said on Sunday Pakistan is now out of the crisis phase and country’s economic situation will soon improve. Addressing the National Assembly’s Standing Committee on Finance, Revenue and Economic Affairs chaired by Faizullah Kamoka, the Minister said meetings have taken place with the investors and International Monetary Fund (IMF) and have reached“agreement in principle” with the IMF. The Minister said delegation of IMF will arrive Pakistan in last week of April and there was no recommendation on electricity rates hike. Umar said the The Financial Action Task Force (FATF) is a big concern and will respond to them in the evening. He said have informed FATF about Pakistan’s reservations against India. ",https://www.newsone.tv/wp-content/uploads/2019/02/asad-umar.jpg,Business,ISLAMABAD: Federal Finance Minister Asad Umar said on Sunday Pakistan is now out of the crisis phase and country’s economic situation will soon improve.,positive
Structural reforms necessary for increase in economical activities: Umar,"WASHINGTON: Federal Finance Minister Asad Umar said on Friday structural reforms are necessary for increase in economical activities and availability of easy working conditions for businesses in Pakistan is foremost priority of the government. Addressing the Pakistani business community of America in an event, the Minister said providing facilities for promotion of investments in Pakistan where significant opportunities are available for foreign investments. Umar said Pakistani-Americans can also avail the business opportunities of Pakistan and making continuous efforts for establishing firm economical basis. Umar said making efforts for increase progress of the export sector. ",https://www.newsone.tv/wp-content/uploads/2018/08/ASad-Umar.jpg,Business,Umar said Pakistani-Americans can also avail the business opportunities of Pakistan and making continuous efforts for establishing firm economical basis.,positive
Will not step down; Prog with IMF soon to be completed: Asad Umar,"WASHINGTON: Finance Minister Asad Umar said late Thursday the programme with the International Monetary Fund (IMF) would soon be completed for Pakistan. Addressing an event at the Pakistani embassy in Washington, Umar noted that the basic reforms have already been implemented before the conditions of the IMF programme. The finance minister, however, trashed the rumours of his resignation, saying he was “not going anywhere”. Whenever he travels abroad without Prime Minister Imran Khan, such speculation becomes rife. ",https://www.newsone.tv/wp-content/uploads/2019/04/Asad-Umar-1.jpg,Business,WASHINGTON: Finance Minister Asad Umar said late Thursday the programme with the International Monetary Fund (IMF) would soon be completed for Pakistan.,negative
"Dollar rises on strong data; euro, sterling tick lower","NEW YORK: The US dollar rose on strong producer price and jobless-claims data on Thursday while sterling was weaker after news of a Brexit delay and the euro dinged by Wednesday’s European Central Bank statement. The number of Americans filing initial applications for unemployment benefits dropped to a 49-1/2-year low last week, pointing to sustained labor market strength that could counter fears of a sharp slowdown in economic growth. Claims have declined for four straight weeks. The dollar was trading higher “off the back of a very low jobless claims number and fairly robust PPI numbers. Overall what you’re seeing is a shift into dollars on fading expectations for a rate cut later this year,” said Karl Schamotta, director of foreign exchange strategy and structured products at Cambridge Global Payments. The Fed on Wednesday released the minutes from its March 19-20 meeting, at which policymakers signaled they would not raise rates in 2019. US producer prices increased by the most in five months in March, the Labor Department reported, with its producer price index for final demand rising 0.6 percent in March, lifted by a surge in the cost of gasoline. Despite the top line increase, underlying wholesale inflation was tame. The dollar index was last up 0.09%, at 97.030, having retraced some of its earlier gains. The euro was modestly lower against the dollar after the European Central Bank hinted it was willing to leave interest rates alone amid trade tensions and signs of flagging growth. It was last down 0.04% at $1.1269. ECB President Mario Draghi underscored the risks facing the euro zone economy, supporting further stimulus to prevent the region from slipping into recession. Sterling was 0.1 percent lower, last at $1.308 after EU leaders extended the deadline for Britain to leave the European Union, suggesting fears remain about where Brexit is headed. “Concern around Brexit and the ECB’s increasingly dovish stance is weighing on euro and sterling,” said Schamotta. The advantages for sterling, as well as UK and European equities, include the removal of a near-term, no-deal Brexit. But that is offset by the prospects of UK Prime Minister Theresa May’s replacement, a general election and the threat to the UK economy of prolonged uncertainty. REUTERS. ",https://www.newsone.tv/wp-content/uploads/2019/04/Euro.jpg,Business,NEW YORK: The US dollar rose on strong producer price and jobless-claims data on Thursday while sterling was weaker after news of a Brexit delay and the euro dinged by Wednesday’s European Central Bank statement.,positive
KSE-100 drops 550 points in a three year low,"KARACHI: The benchmark index of the Pakistan Stock Exchange closed deep red on Wednesday, concluding the day 550.65 points or 1.51% lower at 36,579.32 points since May 18, 2016, when it concluded the session at 36,318.21 points. The harsh tendency took over the market with a volume of 73.3 million shares and a value of 3.6 billion dealt throughout the session. The benchmark index hit a daily low at 36,464.85 points before inching slightly upwards to 36,579.32 points near the close of the day. Before crawling vaguely upwards to 36,579.32 points near the end of the day, the benchmark index hit a daily low at 36,464.85 points. More than 2,000 points have been dropped since the beginning of April which, according to an approximation, resulted in a loss of nearly Rs600 billion for investors. ",https://www.newsone.tv/wp-content/uploads/2015/08/KSE1.jpg,Business,"KARACHI: The benchmark index of the Pakistan Stock Exchange closed deep red on Wednesday, concluding the day 550.65 points or 1.51% lower at 36,579.32 points since May 18, 2016, when it concluded the session at 36,318.21 points.",negative
Pakistan’s economic development may slow down in 2019: IMF,"ISLAMABAD: The International Monetary Fund (IMF) said on Tuesday economic development of Pakistan may slow down in 2019 with a rise in unemployment as economic conditions of the country further decline. In a report titled World Economic Outlook 2019, IMF said the estimated Gross Development Product (GDP) growth will remain 2.9 percent in current year and will be 2.9 percent in 2020, in contrast with 5.2 percent previous year. The expected budget deficit of the country will remain 7.2 percent with tendency to increase in 2020 and inflation will likely to be 7.6 percent, in spite of projected 6 percent, according to IMF. IMF estimated that the current account deficit of the country would amount to 5.2 percent in current year and 4.3 percent next year with unemployment rate to be 6.2 percent this year. IMF asserted the need to take necessary measures to improve economic indicators. The report stated, “growth in the Middle East, North Africa, Afghanistan, and Pakistan region is expected to decline to 1.5 percent in 2019, before recovering to about 3.2 percent in 2020. The outlook for the region is weighed down by multiple factors, including slower oil GDP growth in Saudi Arabia; ongoing macroeconomic adjustment challenges in Pakistan; US sanctions in Iran; and civil tensions and conflict across several other economies, including Iraq, Syria, and Yemen, where recovery from the collapse associated with the war is now expected to be slower than previously anticipated.” It further added, “the medium-term outlook for the Middle East, North Africa, Afghanistan, and Pakistan region is largely shaped by the outlook for fuel prices, needed adjustment to correct macroeconomic imbalances in certain economies, and geopolitical tensions.” “In Pakistan, in the absence of further adjustment policies, growth is projected to remain subdued at about 2.5 percent, with continued external and fiscal imbalances weighing on confidence,” the report concluded. ",https://www.newsone.tv/wp-content/uploads/2016/11/IMF.jpg,Business,"In a report titled World Economic Outlook 2019, IMF said the estimated Gross Development Product (GDP) growth will remain 2.9 percent in current year and will be 2.9 percent in 2020, in contrast with 5.2 percent previous year.",positive
Trade deficit declines by 14 percent: Statistical department,"ISLAMABAD: According to Statistical department, the trade deficit has dropped by 14 per cent in the first 9 months of PTI’s government rule.  The trade deficit remained $33.45billion in July-March against $47billion in the same period, last year. The exports were recorded at $17.21billion during the aforesaid period of the nine month, while the imports after witnessing a decrease by eight per cent were recorded at the level of $40.46billion as compared to $44.32billion, last year. The Commerce Division said the economy is stabilising due to steps being taken by the government. Last month, Pakistan’s imports had seen a significant decline of 19 percent, to $4.5 billion in January 2019, according to figures released by the statistics department. Read more: Govt to focus on promoting ‘made in Pakistan’ goods, discourage imports: PM’s aide According to the department, Pakistan had imported items worth $5.57 billion in January 2018, while the amount of imports reduced to $2.04 billion in Jan 2019. ",https://www.newsone.tv/wp-content/uploads/2019/04/HG.png,Business,"Last month, Pakistan’s imports had seen a significant decline of 19 percent, to $4.5 billion in January 2019, according to figures released by the statistics department.",positive
PSX set week in motion on a negative note,"The Pakistan Stock Exchange (PSX) closed below red on Monday, with the benchmark KSE-100 Shares Index detaching 600 points, down 1.6 percent. The harsh trend took over the market throughout the season as benchmark index closed at 36,922 striking the day low at 36,738 points near the evening. 37,552 points at the beginning of the day remained the highest till the end. 107 million shares worth Rs4 billion were allocated during the session. Of the 351 scrips dealt, 50 advanced, 286 rejected and 15 remained unaffected. with 11 million shares, K-Electric did the most business, with Fauji Cement and Unity Foods (R) lagging close behind with 9.5mn and eight million shares respectively. ",https://www.newsone.tv/wp-content/uploads/2018/02/PSX.jpg,Business,"The harsh trend took over the market throughout the season as benchmark index closed at 36,922 striking the day low at 36,738 points near the evening.",positive
Pakistan’s economy now coming out of crisis phase: claims Asad Umar,"ISLAMABAD: Finance Minister Asad Umar on Monday saidPakistan’s economy was now heading out of a crisis phase. “We are now heading towards sustained stabilisation and the next 18 months will be our stabilisation phase,” he said in an addressat a ceremony in Islamabad. The minister said Pakistan’s negotiations with the International Monetary Fund (IMF) are in the final stages. Heannounced that a economic framework had been formulated and would now be forwarded for input from parliamentary standing committees. He added long-term economic planning was the need of the hour and it was being treated as a topmost priority by the Pakistan Tehreek-e-Insaf-led government. “Our aim is to implement structural and far-sighted reforms that will ensure a better future for our coming generations.” “We have to improve and simplify the tax collection mechanism. We are introducing the latest technology in the Federal Board of Revenue (FBR)and making efforts to enhance enforcement capacity.” The minister also shared plans to introduce aPublic Financial Management law, saying that it would soon be put up for parliamentary approval. Umar further said hewassoonheading to Washington for talks with the IMF, where he would also be meeting representatives of Afghanistan and Tajikistan for discussions on the Wakhan Corridor. He also announced that encouraging progresshad been made on thePak-Turkey Strategic Economic Framework, saying that Ankara and Islamabad had shared proposals that would soon bemade into a comprehensive document. ",https://www.newsone.tv/wp-content/uploads/2019/04/Asad-Umar-1.jpg,Business,"He also announced that encouraging progresshad been made on thePak-Turkey Strategic Economic Framework, saying that Ankara and Islamabad had shared proposals that would soon bemade into a comprehensive document.",positive
"In FY2019-20, GDP growth of Pakistan might fell to 2.7 percent: World Bank","Pakistan’s Gross Domestic Product growth is expected to slow down by 3.4 percent in the fiscal year 2018-2019, from 5.8 percent of previous year to 2.7 percent in FY2019-20, revealing a broad-based decline in domestic demand as both monetary and fiscal policies have been constricted to enclose macroeconomic imbalances, the World Bank said in a report. The cause of expected slowdown in Pakistan’s GDP growth was cited to be macroeconomic imbalances, reflected in large fiscal and current account deficits as documented in the latest report titled, “South Asia Economic Focus, Exports Wanted.” The report said, “In Pakistan, external account pressure reduced international reserves to USD 6.6 billion (1.3 months of goods and services import coverage) by mid-January 2019. With short-term financing from the Kingdom of Saudi Arabia, the United Arab Emirates and China, international reserves increased to USD 10.5 billion (2.0 months of goods and services import coverage) at the end of March. Meanwhile, the government continues to negotiate a support package with the International Monetary Fund.” “The current account deficit continued to widen but stabilized over the course of last year and it stood at 5.2 percent of GDP in the fourth quarter of 2018. The current account deficit reached 8.8 USD billion (3.3 percent of GDP) at the end of February 2019, compared to 11.4 USD billion (3.7 percent of GDP) the year before,” the report added. Looking upon the inflation, the report detects, “In Pakistan core inflation steadily rose throughout 2018, mostly due to currency pressures which made imported final and intermediate goods more expensive. It reached 8.3 percent (year over year) in December of last year, the highest value since January 2015… Consumer prices increased despite a strong decline in food prices.” “Inflation increased owing to exchange rate depreciation, demand side pressures and higher fuel prices. Consumer prices rose by 8.2 percent from February 2018 to February 2019, the highest rate in South Asia. Average inflation reached 7.0 percent in the period between October 2018 and February 2019, compared to 4.1 percent in the same period last year,” the report said. World Bank said, “Pakistan’s currency has continued to depreciate against its trading partners over the last six months. Pakistan’s real effective exchange rate, which is the average of its currency in relation to an index of other major currencies weighted by their relative trade shares and adjusted for inflation differentials, depreciated by nearly 5.5 percent from October 2018 to March of this year. The depreciation against its trading partners increases the price competitiveness of Pakistan’s exports in international markets and makes imports more expensive. Over time, such an adjustment of relative prices is needed if policies are put in place to improve the trade balance.” The report further elaborated that growth is expected to recover to 4 percent in FY21 as structural reforms take effect and macroeconomic conditions improve. Remittances flows are likely to support the current account balance next year. A more stable external environment will also support a pickup in economic activity starting from FY21. The trade deficit is projected to remain elevated during FY19, but to narrow in FY20 and FY21 as the impacts of currency depreciation, domestic demand compression, and other regulatory measures to curb imports set in. Illango Patchamuthu, World Bank Country Director for Pakistan had this to say, “Pakistan’s growth must be driven by investment and productivity, which will put an end to the boom and bust cycles that affect the country every few years, It is entirely possible for Pakistan to transform its regulatory environment and reduce the cost of doing business. On the revenue front, reforms to improve tax administration and widen the tax base are critical. Over the adjustment period and beyond, actions outlined in the recently announced Ehsaas Program can protect the poor and vulnerable through social safety nets and safeguarding public spending on health and education.” ",https://www.newsone.tv/wp-content/uploads/2017/05/World-Bank.jpg,Business,"The cause of expected slowdown in Pakistan’s GDP growth was cited to be macroeconomic imbalances, reflected in large fiscal and current account deficits as documented in the latest report titled, “South Asia Economic Focus, Exports Wanted.” The report said, “In Pakistan, external account pressure reduced international reserves to USD 6.6 billion (1.3 months of goods and services import coverage) by mid-January 2019.",positive
Apple Music’s US subscriber count overtakes Spotify,"Apple Inc’s streaming music service overtook rival Spotify Technology SA in terms of paid subscribers in the United States, a person familiar with the matter told Reuters on Tuesday. Apple’s service had 28 million subscribers as of the end of February compared with Spotify’s 26 million paid subscribers, the person said. Both companies charge $9.99 a month for subscriptions, though Spotify still has more total U.S. listeners than an Apple thanks to an ad-supported free tier of its service with fewer features. Analysts also believe Spotify has a stronger subscriber position than Apple outside the United States. Neither Apple nor Spotify disclose country-level listener data, and both firms declined to comment. The Wall Street Journal earlier reported that Apple has overtaken Spotify on the metric. Apple’s streaming service is part of a broader push at the company to make money off subscriptions and services as iPhone sales slow. Last month the company announced a news, television and gaming subscriptions, as well as a credit card partnership with Goldman Sachs Group Inc. Spotify likely still has more paying users than Apple Music, with 96 million premium subscribers and 207 million month active users as of its most recent earnings report in February. The company said in its report that it has 28.8 million premium subscribers and 62.1 million monthly active listeners in its North American region, which includes Canada but not Mexico. Apple does not regularly disclose how many subscribers it has, and the last official count – 50 million – came almost a year ago in May of 2018. About 67 million of Spotify’s premium subscribers are outside of North America, the company said in its most recent quarterly report. REUTERS. ",https://www.newsone.tv/wp-content/uploads/2018/01/spotify-1.jpg,Business,"Last month the company announced a news, television and gaming subscriptions, as well as a credit card partnership with Goldman Sachs Group Inc. Spotify likely still has more paying users than Apple Music, with 96 million premium subscribers and 207 million month active users as of its most recent earnings report in February.",positive
FIA to crackdown against currency speculations trade: minister,"Federal Information Minister Fawad Chaudhry said on Friday the Federal Government directed the Federal Investigation Agency (FIA) to launch a “full fledged operation” against dollar hoarding and speculative trade in the country. In a tweet, the Info Minister said the said crackdown will be coordinated by the State Bank of Pakistan and Ministry of Finance.  Earlier today, the Federal Finance Minister Asad Umar assured no further currency devaluation will take place which had lost almost 25 percent of its value since 2018. The Finance Minister advised people to refrain from buying dollars and opt to invest in the stock market instead. ",https://www.newsone.tv/wp-content/uploads/2015/08/Dollar1.jpg,Business,"Earlier today, the Federal Finance Minister Asad Umar assured no further currency devaluation will take place which had lost almost 25 percent of its value since 2018.",neutral
Finance Minister assures no rupee depreciation further,"KARACHI: On Friday, Finance Minister Asad Umar has assured there is no likelihood of further rupee devaluation. Asad Umar addressing a gathering after the listing of Interloop Limited at the Pakistan Stock Exchange said, “Rupee’s value is in tune with the market and the State Bank of Pakistan has also said that is in equilibrium. In the past, rupee was kept artificially high.” The finance minister urged, “Rumours should not be spread and don’t waste money by buying dollars.” “We have not spoken to the International Monetary Fund regarding the exchange rate level,” he added. On Thursday,Pakistan Muslim League-Nawaz (PML-N) leader Saad Rafique who is facing anti- graft allegations asked Umar to apologise and resign over his remarks that Pakistan is “near bankruptcy”. On Wednesday, Umar had said Pakistan’s basic debts have reached alarmingly on such a high level that the country is near bankruptcy. ",https://www.newsone.tv/wp-content/uploads/2019/04/Asad-Umar-1.jpg,Business,"Asad Umar addressing a gathering after the listing of Interloop Limited at the Pakistan Stock Exchange said, “Rupee’s value is in tune with the market and the State Bank of Pakistan has also said that is in equilibrium.",negative
Game of Thrones season 8 premiere: The most-watched episode ever?,"The season 7 premiere of Game of Thrones drew in just over 10 million viewers in overnight linear ratings, but the season 8 premiere should break that with ease and could double that number. Considering this is the first episode in 20 months and the premiere for the final season, the excitement and anticipation for a single episode of Game of Thrones has never been this high. This is the best show on TV and the final season is underway so, it’s an easy question to ask: Will the Game of Thrones season 8 premiere be the most-watched episode in series history? The ratings numbers will be made available on Monday, but heading into the premiere, It would be shocking if it didn’t set a Thrones record for most-watched across all platforms. ",https://www.newsone.tv/wp-content/uploads/2019/04/GoT.jpg,Entertainment,"The season 7 premiere of Game of Thrones drew in just over 10 million viewers in overnight linear ratings, but the season 8 premiere should break that with ease and could double that number.",negative
Game of Thrones season 8 premiere: The most-watched episode ever?,"The season 7 premiere of Game of Thrones drew in just over 10 million viewers in overnight linear ratings, but the season 8 premiere should break that with ease and could double that number. Considering this is the first episode in 20 months and the premiere for the final season, the excitement and anticipation for a single episode of Game of Thrones has never been this high. This is the best show on TV and the final season is underway so, it’s an easy question to ask: Will the Game of Thrones season 8 premiere be the most-watched episode in series history? The ratings numbers will be made available on Monday, but heading into the premiere, It would be shocking if it didn’t set a Thrones record for most-watched across all platforms. ",https://www.newsone.tv/wp-content/uploads/2019/04/GoT.jpg,Entertainment,"The season 7 premiere of Game of Thrones drew in just over 10 million viewers in overnight linear ratings, but the season 8 premiere should break that with ease and could double that number.",negative
Meesha Shafi challenges LHC decision before Supreme Court,"LAHORE: Singer and Actor Meesha Shafi has challenged the Lahore court decision in the Supreme Court of Pakistan, in relation to the ongoing defamation case filed by singer Ali Zafar, who the actress accused of harassment last year in April. In the last hearing at the sessions court, singerShafi was fined Rs10,000over absence of her lawyers in the court. Ambreen Qureshi, the lawyer for Ali Zafar, said Shafi’s failure to appear in court was a blatant attempt to delay the case. Justice Masood Jahangir of the (LHC) suspended the order of District Judge directing the trial court judge to conclude Ali Zafar’s defamation case against Meesha Shafi by April 15. In today’s plea, Meesha Shafi’s lawyer stated that the trial court did not permit to delay cross-examination of witnesses. The trial court had said that witnesses will be cross-examined after statements are presented before it. In the plea, Shafi’s lawyer said that cross-examining the witnesses is the right of the other party. Presenting a witness is the right of one party while cross-questioning it is the right of the other, said the lawyer in the petition. The plea further mentioned that the LHC also seconded the decision of the trial court. ",https://www.newsone.tv/wp-content/uploads/2018/04/ali-zafar.jpg,Entertainment,"In today’s plea, Meesha Shafi’s lawyer stated that the trial court did not permit to delay cross-examination of witnesses.",neutral
Kim Kardashian might become a lawyer soon,"LOS ANGELES: Reality star Kim Kardashian is studying to be a lawyer, inspired by her success in helping to win the release from US prisons of two women. Kardashian told Vogue magazine in an interview published on Wednesday that she has begun a four-year apprenticeship with a San Francisco-based law firm under a California program for those without formal qualifications. Kardashian, who dropped out of college, said she aims to take the bar exam in 2022. The “Keeping Up With the Kardashians” star said she made the decision last summer after visiting the White House and persuading President Donald Trump to commute a life sentence handed out to a 63-year-old woman in Tennessee for a first drug offense. “I just felt like I wanted to be able to fight for people who have paid their dues to society. I just felt like the system could be so different, and I wanted to fight to fix it, and if I knew more, I could do more,” Kardashian, 38, told Vogue. Kardashian helped to win clemency in January for another woman in Tennessee who had been convicted as a teenager of murdering a man who paid to have sex with her. Kardashian said her first year of the apprenticeship involved studying three subjects: criminal law, torts and contracts. “To me, torts is the most confusing, contracts the most boring, and crime law I can do in my sleep. Took my first test, I got a 100. Super easy for me,” she told Vogue. “The reading is what really gets me. It’s so time-consuming. The concepts I grasp in two seconds.” While best known for developing beauty and fashion products and showcasing her life with her sisters on the TV show “Keeping Up With the Kardashians,” Kardashian has some powerful legal DNA. Her late father, Robert Kardashian, was a prominent Los Angeles lawyer who was part of the legal team representing football star OJ Simpson in his 1995 trial and acquittal for double murder. REUTERS. ",https://www.newsone.tv/wp-content/uploads/2019/04/Kim-Kardashain.jpg,Entertainment,The “Keeping Up With the Kardashians” star said she made the decision last summer after visiting the White House and persuading President Donald Trump to commute a life sentence handed out to a 63-year-old woman in Tennessee for a first drug offense.,positive
Defamation Case: Court fines Meesha Shafi over counsel’s absence in hearing,"LAHORE: On Wednesday, a sessions court  imposed a fine of Rs10,000 on singer Meesha Shafi for  her  lawyer’s failure to attend court hearing in a defamation case filed against her by singer and actor Ali Zafar . The hearing was later adjourned till April 17. Ambreen Qureshi, counsel for Ali Zafar said Meesha Shafi’s failure to appear in court was a blatant attempt to delay the case. The  Lahore High Court (LHC) on Tuesday ordered the  trial court judge to conclude Ali Zafar’s defamation case against Meesha Shafi by April 15. Ali Zafar had approached the court after being accused of sexual harassment. Tthe suit for  Rs1 billion damages  was filed under the Defamation Ordinance 2002.  In April 2018, Shafi had taken to twitter to publicly accuse Zafar of physically harassing her on ‘more than one occasion.’ “This happened to me despite the fact that I am an empowered, accomplished woman who is known for speaking her mind,” her statement had read. Zafar, on the other hand, categorically denied the allegations and threatened to take legal action against the singer. ",https://www.newsone.tv/wp-content/uploads/2018/04/ali-zafar.jpg,Entertainment,"LAHORE: On Wednesday, a sessions court  imposed a fine of Rs10,000 on singer Meesha Shafi for  her  lawyer’s failure to attend court hearing in a defamation case filed against her by singer and actor Ali Zafar .",positive
‘Smallville’ actress Allison Mack pleads guilty in sex cult case,"NEW YORK: “Smallville” actress Allison Mack on Monday pleaded guilty to blackmailing two women as part of an alleged New York sex cult that prosecutors called a racketeering operation that carried out sex trafficking and other crimes. Mack, 36, entered her plea to racketeering and conspiracy charges before US District Judge Nicholas Garaufis in federal court in Brooklyn, New York, admitting that she coerced the two unnamed women into performing services by threatening to release damaging information about them. Fighting back tears, Mack said she had joined the organization, led by self-described spiritual guide Keith Raniere, a decade ago to find purpose in life. “Through it all, I believed that Keith Raniere’s intentions were to help people,” she said. “I was wrong. I now realize that I and others engaged in criminal conduct.” There was no mention at the plea hearing of any agreement by Mack to cooperate with prosecutors against Raniere, who is expected to go on trial later this month. Mack’s lawyers declined to provide any further details about her plea deal. Raniere, 58, was arrested on sex trafficking charges in March 2018, and is being held without bail. Mack was arrested the following month. Prosecutors accused Raniere of running a cult-like secret society within his organization, Nxivm (pronounced “Nexium”), in which women were branded with his initials, put on extremely restrictive diets and forced to have sex with him. Last month, prosecutors unsealed new charges accusing Raniere of sexually exploiting a minor and coercing her to produce child pornography. Raniere has pleaded not guilty. Marc Agnifilo, one of his lawyers, declined to comment on the case after Monday’s hearing. Agnifilo has previously said that his client’s sexual encounters with women in the organization were consensual, and denied the child pornography charges. Nxivm on its website calls itself “a community guided by humanitarian principles that seek to empower people and answer important questions about what it means to be human.” The website now carries a message saying that all “enrollment, curriculum and events” are canceled “until further notice,” adding that “we continue to believe in the value and importance of our work.” Two other people charged in the case, former Nxivm president Nancy Salzman and her daughter Lauren Salzman, previously pleaded guilty. Also charged alongside Raniere are Seagram liquor heiress Clare Bronfman and Nxivm member Kathy Russell, who have pleaded not guilty. “Smallville,” a television series that ran from 2001 to 2011, featured a young Clark Kent before he became famous as Superman. Mack played Chloe Sullivan, a close friend of the future Superman whose romantic feelings were not reciprocated. REUTERS. ",https://www.newsone.tv/wp-content/uploads/2019/04/Allison-Mack.jpg,Entertainment,"Mack, 36, entered her plea to racketeering and conspiracy charges before US District Judge Nicholas Garaufis in federal court in Brooklyn, New York, admitting that she coerced the two unnamed women into performing services by threatening to release damaging information about them.",positive
Rising to the top: Ibne Ali pursuing his passion in ‘Rap’ genre,"By: |Syed Tazmeen Javed| It was my first year back in 2014, when I decided that the time has come to fulfill the promise I have made to my God All Mighty in primordial stage: To serve the Ahlulbayt(AS0 with my voice. The task was uneasy as I had no experience of recordings and how the things are managed in that process. When discussed to one of my friend– who is also a leading Photographer and Director Of Production in metropolis, he came with a spontaneous suggestion of utilizing a studio located in Malir (Karachi). He then took me on his bike which I am thankful to him for the generosity he showed at that particular time, picking me up from Sea View all the way to Malir. Till my last breath I will be thankful to him. The studio was located in a ‘Basement’ area with scarce resources. However, the owner of that studio was welcoming and supported the idea when I apprised him about my aspirations tof recording my fist ever Nauha. It was all a new experience, a break-down of high expectations that to record something was so easy. I remember, I managed to travel from my University to Malir which was not that easy. I had to return my home (Sea View) following the recording session in a bus. With limited amount of money and surely with the divine help, this was ultimately achieved. Moreover, then there was a menace of massive load shedding. The studio was not equipped with any proper substitute generator facility as I had to wait for 2 hours for the electricity to come. The process of recording started. Initially I used to struggle between finding rhythm on the beats. The entire process was amusing and tiring too. But my voice was noticed by a guy who was employed there in the studio and came to me bringing compliments and praises. He was adamant that he himself would record my 2nd Nauha(Elegy). I wondered why the guy is so keenly interested in a thing which he was not supposed to do. My recordist was different and the guy who had approached was not assigned to over look my recordings. But my apprehensions were proved wrong. That guy proved himself to be a true artist and a lover of art. He has had the inclinations towards rap/hip-hop genre. He used to write his own songs and produce his own music. Simultaneously along with his passion he used to work for his family day and night. He was eighteen then but was full of dreams. The guy name is Omer Ali and recently he changed his name to Ibne-Ali. He recorded My first ever Nauha Mera Dil Karbala, which up to this date is my most favorite Kalam.    This was his gift to me. I am thankful to him. His recording paved the way for me in the years to come. He was always in my prayers and a bit chat here and there was all we had in the last 4 years which I am apologetic to him. Recently while scrolling on YouTube I encountered his video where he is singing his rap song in his office at KFC. He was flanked by his colleagues, all supporting him. The video went viral on social media. I had tears in my eyes that a person with whom I started my aspirations, he after all hard work went through is now trending , MASHA ALLAH.  It was a pleasant surprise for me which was followed by interviews and appreciation by his friends circle.  Here is the link of Ibne-Ali Interview   It is unsurprising that we don’t value our hidden talents. I am not that familiar from Rap genre, but I know for sure that Ibne Ali’s talent is special. I would urge all music lovers to support this guy and give him a chance to work for the industry. Mark my words he can do miracles if given proper platform.  Here is the link of his YouTube account: https://www.youtube.com/channel/UC9DzVHM69mMR5oyglYpTl3Q  The writer tweets at:https://twitter.com/iamtazmeenjaved  ",https://www.newsone.tv/wp-content/uploads/2019/04/ibne-ali.png,Entertainment,Simultaneously along with his passion he used to work for his family day and night.,neutral
